Country,ISO,Sex,Year,Mean_BMI_children,Prevalence_obesity_children,Prevalence_overweight_children,Prevalence_underweight_children,Mean_BMI_adults,Prevalence_obesity_adults,Prevalence_underweight_adults,Prevalence_morbid_obesity_adults,Diabetes_prevalence,Systolic_blood_pressure,Prevalence_raised_blood_pressure,Region,Superregion,Years_of_education,Urbanisation,Western_diet_score,GDP_USD
Nauru,NRU,Female,2002,21.79125442,0.268382145,0.616160004,0.006945031,33.95336461,0.613546964,0.002771006,0.166857913,0.284438178,122.9702136,0.223010945,Polynesia and Micronesia,Oceania,7.3935,1,-0.218773327,6321.078125
Nauru,NRU,Male,2002,21.59046479,0.228102064,0.529788282,0.009777244,33.07543808,0.530684171,0.000710343,0.097340145,0.312110555,130.7526727,0.281870817,Polynesia and Micronesia,Oceania,7.3935,1,-0.218773327,6321.078125
Nauru,NRU,Female,2003,21.85347033,0.273322073,0.621472581,0.006835503,33.88928035,0.616171561,0.002718066,0.169171795,0.284741932,122.8098797,0.218237145,Polynesia and Micronesia,Oceania,7.5245,1,-0.212520455,6413.561523
Nauru,NRU,Male,2003,21.65539792,0.235080482,0.536576679,0.009646822,33.00569127,0.535760366,0.000676804,0.100175243,0.311762231,130.7671937,0.277785919,Polynesia and Micronesia,Oceania,7.5245,1,-0.212520455,6413.561523
Nauru,NRU,Female,2004,21.91465375,0.278261876,0.626701562,0.006732676,33.82181283,0.61876893,0.002666851,0.171484142,0.284307402,122.667254,0.213606376,Polynesia and Micronesia,Oceania,7.655,1,-0.201131062,4582.177246
Nauru,NRU,Male,2004,21.71698313,0.242173926,0.543313672,0.009525086,32.93616106,0.540806059,0.000644712,0.103054986,0.310442079,130.7937139,0.2738622,Polynesia and Micronesia,Oceania,7.655,1,-0.201131062,4582.177246
Nauru,NRU,Female,2005,21.97354332,0.283169206,0.631828353,0.006637218,33.75083156,0.621344279,0.002618155,0.173814663,0.283691406,122.5425054,0.209138451,Polynesia and Micronesia,Oceania,7.786,1,-0.186785572,4099.946289
Nauru,NRU,Male,2005,21.77498067,0.249348188,0.549967982,0.009413319,32.86847042,0.545849873,0.000614157,0.105983693,0.308781202,130.8333789,0.270136635,Polynesia and Micronesia,Oceania,7.786,1,-0.186785572,4099.946289
Nauru,NRU,Female,2006,22.0305452,0.288012386,0.636830301,0.006550113,33.67752715,0.623919491,0.002571557,0.176126246,0.282717158,122.4380461,0.204812781,Polynesia and Micronesia,Oceania,7.916,1,-0.178318622,3286.250244
Nauru,NRU,Male,2006,21.82962027,0.256621681,0.55654443,0.009313149,32.80318451,0.55084724,0.000585129,0.108968777,0.306631066,130.8816535,0.266524297,Polynesia and Micronesia,Oceania,7.916,1,-0.178318622,3286.250244
Nauru,NRU,Female,2007,22.08629877,0.292803288,0.641733475,0.00647152,33.60361991,0.626479788,0.002526554,0.178433322,0.281727042,122.357503,0.200601178,Polynesia and Micronesia,Oceania,8.046,1,-0.173903214,3062.849609
Nauru,NRU,Male,2007,21.88164117,0.263950235,0.563037883,0.009223849,32.74138304,0.555845456,0.000557692,0.112016483,0.304433064,130.9401251,0.263028701,Polynesia and Micronesia,Oceania,8.046,1,-0.173903214,3062.849609
Nauru,NRU,Female,2008,22.14180038,0.297543701,0.646554847,0.0064004,33.52947236,0.629013936,0.002483609,0.180744323,0.282145433,122.2910899,0.196570165,Polynesia and Micronesia,Oceania,8.1745,1,-0.168934374,5906.479004
Nauru,NRU,Male,2008,21.93223671,0.271357759,0.569472909,0.009144574,32.682731,0.560805125,0.000531865,0.11510305,0.304024971,131.0046029,0.259628888,Polynesia and Micronesia,Oceania,8.1745,1,-0.168934374,5906.479004
Nauru,NRU,Female,2009,22.19835965,0.302210089,0.651273395,0.006336871,33.45550154,0.631522048,0.002442594,0.183058322,0.282144824,122.2355977,0.192685229,Polynesia and Micronesia,Oceania,8.303,1,-0.171423395,4847.678711
Nauru,NRU,Male,2009,21.98277398,0.278859209,0.575861275,0.009076971,32.62712563,0.565720512,0.000507461,0.118242159,0.303028854,131.071228,0.256252828,Polynesia and Micronesia,Oceania,8.303,1,-0.171423395,4847.678711
Nauru,NRU,Female,2010,22.25811072,0.306808399,0.655921419,0.006284105,33.38176258,0.633989192,0.002403418,0.18535195,0.282259842,122.1874819,0.188942387,Polynesia and Micronesia,Oceania,8.431,1,-0.172469685,5088.338867
Nauru,NRU,Male,2010,22.03455732,0.286360315,0.582164228,0.009020374,32.57339496,0.570594485,0.000484489,0.121424184,0.302173274,131.1406435,0.252956303,Polynesia and Micronesia,Oceania,8.431,1,-0.172469685,5088.338867
Nauru,NRU,Female,2011,22.32212418,0.311378081,0.660530563,0.006240293,33.30838415,0.636417082,0.002365627,0.187629034,0.282480018,122.1430834,0.185336423,Polynesia and Micronesia,Oceania,8.5575,1,-0.174628321,5287.124512
Nauru,NRU,Male,2011,22.08866803,0.293919151,0.588446629,0.008974578,32.52184628,0.575417284,0.000462929,0.124616031,0.301474231,131.2085658,0.249730191,Polynesia and Micronesia,Oceania,8.5575,1,-0.174628321,5287.124512
Nauru,NRU,Female,2012,22.38980582,0.315938131,0.665086227,0.006205674,33.2353516,0.63880788,0.002329719,0.189885651,0.282860143,122.0977038,0.181831113,Polynesia and Micronesia,Oceania,8.6825,1,-0.156416543,5687.318848
Nauru,NRU,Male,2012,22.14587668,0.301513366,0.5947219,0.008941639,32.47205635,0.580171977,0.000442888,0.127818596,0.301077474,131.2826761,0.246652563,Polynesia and Micronesia,Oceania,8.6825,1,-0.156416543,5687.318848
Nauru,NRU,Female,2013,22.46046559,0.320482618,0.669597825,0.006181464,33.16286518,0.641169431,0.002295898,0.192114804,0.283359508,122.0538271,0.178422704,Polynesia and Micronesia,Oceania,8.807,1,-0.151057951,5831.74707
Nauru,NRU,Male,2013,22.20630781,0.309073844,0.600950985,0.008920495,32.42321964,0.584870306,0.000424107,0.131017037,0.30082336,131.3567157,0.243671357,Polynesia and Micronesia,Oceania,8.807,1,-0.151057951,5831.74707
Nauru,NRU,Female,2014,22.53392716,0.324989073,0.67405027,0.006167823,33.09031304,0.643513759,0.002264001,0.194329312,0.284019317,122.0110979,0.175114977,Polynesia and Micronesia,Oceania,8.93,1,-0.145699358,5982.243652
Nauru,NRU,Male,2014,22.26843088,0.316578387,0.60711618,0.008914895,32.37576257,0.589501568,0.0004066,0.134212882,0.300757634,131.4271504,0.240777723,Polynesia and Micronesia,Oceania,8.93,1,-0.145699358,5982.243652
Nauru,NRU,Female,2015,22.60953829,0.329453655,0.67843695,0.006164701,33.01809188,0.64583141,0.002233925,0.196528318,NA,121.9681489,0.171935699,Polynesia and Micronesia,Oceania,9.0525,1,-0.140340766,6132.740234
Nauru,NRU,Male,2015,22.33171871,0.324016399,0.613214825,0.008925882,32.32922718,0.594050634,0.000390254,0.137398356,NA,131.4991011,0.237977167,Polynesia and Micronesia,Oceania,9.0525,1,-0.140340766,6132.740234
Nauru,NRU,Female,2016,22.68604536,0.333876413,0.682772744,0.006172476,32.94599814,0.648111594,0.002205828,0.198698355,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Male,2016,22.39494978,0.331350798,0.619235423,0.008954241,32.28321941,0.598519486,0.0003751,0.140586709,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,Female,1975,15.86109779,7.39E-05,0.003178711,0.520066466,16.96427449,0.004703828,0.318176467,8.82E-06,NA,117.5361479,0.21395826,South Asia,South Asia,0.7215,0.048,-0.907176457,979.1272583
Nepal,NPL,Male,1975,15.15499395,0.000180316,0.001918208,0.698167191,18.61831546,0.001553534,0.275506886,3.38E-06,NA,120.9235997,0.241788858,South Asia,South Asia,0.7215,0.048,-0.907176457,979.1272583
Nepal,NPL,Female,1976,15.89913899,8.22E-05,0.003415572,0.517054943,17.09351396,0.004985831,0.315698579,9.95E-06,NA,117.6946622,0.216221214,South Asia,South Asia,0.756,0.0506,-0.90266851,1000.130005
Nepal,NPL,Male,1976,15.1771119,0.000192709,0.002087671,0.695083297,18.72038994,0.001659189,0.273295633,3.64E-06,NA,120.9901579,0.242951872,South Asia,South Asia,0.756,0.0506,-0.90266851,1000.130005
Nepal,NPL,Female,1977,15.9371279,9.23E-05,0.003679577,0.514027824,17.2240433,0.005291527,0.313134186,1.13E-05,NA,117.8554852,0.21855153,South Asia,South Asia,0.7915,0.0532,-0.897575845,1007.130859
Nepal,NPL,Male,1977,15.1995418,0.000207734,0.002282802,0.691946582,18.82354788,0.001775599,0.271019732,3.95E-06,NA,121.0580686,0.244236371,South Asia,South Asia,0.7915,0.0532,-0.897575845,1007.130859
Nepal,NPL,Female,1978,15.97554813,0.000104331,0.003972849,0.510966957,17.3554835,0.005622993,0.310487868,1.28E-05,NA,118.0170561,0.220975363,South Asia,South Asia,0.8285,0.0558,-0.894117387,1029.133789
Nepal,NPL,Male,1978,15.22247903,0.000225707,0.002504606,0.688748921,18.92757404,0.001903212,0.268698565,4.32E-06,NA,121.125012,0.245592764,South Asia,South Asia,0.8285,0.0558,-0.894117387,1029.133789
Nepal,NPL,Female,1979,16.0145349,0.000118582,0.004296913,0.507890978,17.48719913,0.005980458,0.307793276,1.47E-05,NA,118.1834056,0.223470387,South Asia,South Asia,0.8665,0.0584,-0.891001804,1030.133789
Nepal,NPL,Male,1979,15.24606098,0.000246907,0.002756365,0.68548653,19.03194825,0.002042883,0.266331541,4.75E-06,NA,121.1918316,0.247011975,South Asia,South Asia,0.8665,0.0584,-0.891001804,1030.133789
Nepal,NPL,Female,1980,16.05408224,0.000135562,0.004654893,0.504804449,17.61934641,0.006365456,0.305027906,1.68E-05,0.036204727,118.3503139,0.226024741,South Asia,South Asia,0.906,0.061,-0.890319228,983.1277466
Nepal,NPL,Male,1980,15.27030393,0.000271896,0.003040089,0.682158448,19.13645996,0.002194793,0.263931825,5.26E-06,0.039743935,121.2600301,0.24847209,South Asia,South Asia,0.906,0.061,-0.890319228,983.1277466
Nepal,NPL,Female,1981,16.09434564,0.000155371,0.005046864,0.501691789,17.75191738,0.006778561,0.302185982,1.93E-05,0.037047167,118.5190296,0.228584958,South Asia,South Asia,0.9465,0.0636,-0.890225188,1041.135254
Nepal,NPL,Male,1981,15.2949524,0.000301544,0.003359778,0.678775924,19.2407841,0.0023597,0.26150488,5.85E-06,0.041027105,121.3298645,0.249949368,South Asia,South Asia,0.9465,0.0636,-0.890225188,1041.135254
Nepal,NPL,Female,1982,16.13506809,0.000178712,0.005475892,0.498554076,17.88465887,0.007220793,0.299285212,2.22E-05,0.037960516,118.6889989,0.231181751,South Asia,South Asia,0.989,0.0662,-0.886860492,1056.137207
Nepal,NPL,Male,1982,15.31986159,0.000335943,0.003719138,0.675348939,19.34448056,0.002538925,0.259062154,6.55E-06,0.042409122,121.4016282,0.251454129,South Asia,South Asia,0.989,0.0662,-0.886860492,1056.137207
Nepal,NPL,Female,1983,16.17650263,0.000206103,0.005945545,0.495438028,18.0178261,0.007692786,0.296324862,2.56E-05,0.038899816,118.8569852,0.23376398,South Asia,South Asia,1.033,0.0688,-0.892681717,1001.130188
Nepal,NPL,Male,1983,15.34484907,0.00037573,0.00412062,0.671863021,19.44772278,0.002732799,0.25659238,7.34E-06,0.04384648,121.4723275,0.25289869,South Asia,South Asia,1.033,0.0688,-0.892681717,1001.130188
Nepal,NPL,Female,1984,16.2189224,0.000238202,0.006456805,0.492312544,18.15075824,0.008197664,0.293315758,2.95E-05,0.03994862,119.0238364,0.236355395,South Asia,South Asia,1.0785,0.0714,-0.899672947,1073.139526
Nepal,NPL,Male,1984,15.37047087,0.000421578,0.004566596,0.668332534,19.55012375,0.00294203,0.254119804,8.27E-06,0.045402487,121.542561,0.25433494,South Asia,South Asia,1.0785,0.0714,-0.899672947,1073.139526
Nepal,NPL,Female,1985,16.26182163,0.000275824,0.007014231,0.489175005,18.28330717,0.008735153,0.290259482,3.40E-05,0.041105908,119.1931345,0.23893449,South Asia,South Asia,1.1265,0.074,-0.903494682,1113.144775
Nepal,NPL,Male,1985,15.39674714,0.000474321,0.005061707,0.664737989,19.65128393,0.003168159,0.251597465,9.33E-06,0.047073898,121.6159353,0.255776456,South Asia,South Asia,1.1265,0.074,-0.903494682,1113.144775
Nepal,NPL,Female,1986,16.3056056,0.000319935,0.007621742,0.485996692,18.41601722,0.009309463,0.287145308,3.93E-05,0.042359862,119.3639883,0.241487351,South Asia,South Asia,1.176,0.077,-0.90989032,1138.147949
Nepal,NPL,Male,1986,15.42400076,0.000534965,0.005610825,0.661069496,19.75102307,0.003412259,0.249061873,1.06E-05,0.048869875,121.691988,0.257250103,South Asia,South Asia,1.176,0.077,-0.90989032,1138.147949
Nepal,NPL,Female,1987,16.34968293,0.000371369,0.008281968,0.482775718,18.54884589,0.009921737,0.283974758,4.54E-05,0.043687043,119.5356115,0.244015296,South Asia,South Asia,1.2275,0.08,-0.930173561,1131.147095
Nepal,NPL,Male,1987,15.45263721,0.000604291,0.006217875,0.657334978,19.84928889,0.003675529,0.246512578,1.20E-05,0.050740808,121.7694662,0.258685482,South Asia,South Asia,1.2275,0.08,-0.930173561,1131.147095
Nepal,NPL,Female,1988,16.39454687,0.000431494,0.008998019,0.479518816,18.68153008,0.010574433,0.2807546,5.25E-05,0.045132567,119.7104394,0.24649571,South Asia,South Asia,1.281,0.083,-0.956052529,1191.154907
Nepal,NPL,Male,1988,15.48184101,0.000683138,0.006885429,0.653518078,19.94632447,0.003958619,0.243949087,1.36E-05,0.052723066,121.8446281,0.260030675,South Asia,South Asia,1.281,0.083,-0.956052529,1191.154907
Nepal,NPL,Female,1989,16.43972443,0.000501561,0.009777049,0.47621434,18.8140326,0.011270413,0.277469999,6.06E-05,0.046668116,119.8845466,0.248927086,South Asia,South Asia,1.336,0.086,-0.99060632,1214.157959
Nepal,NPL,Male,1989,15.51177214,0.000772684,0.0076199,0.649613067,20.04224892,0.004263028,0.241347537,1.55E-05,0.054795079,121.9162032,0.261214075,South Asia,South Asia,1.336,0.086,-0.99060632,1214.157959
Nepal,NPL,Female,1990,16.48545844,0.000582438,0.010616806,0.472863918,18.94614476,0.012011071,0.274137592,7.00E-05,0.048279687,120.0566571,0.251258919,South Asia,South Asia,1.3925,0.089,-1.014780748,1240.161377
Nepal,NPL,Male,1990,15.54268933,0.000873612,0.008423255,0.645639509,20.13683343,0.004590521,0.23871171,1.77E-05,0.05696058,121.9925121,0.26234218,South Asia,South Asia,1.3925,0.089,-1.014780748,1240.161377
Nepal,NPL,Female,1991,16.53178084,0.000676255,0.011532107,0.46940969,19.07905366,0.012803732,0.270748196,8.08E-05,0.04996433,120.2266697,0.253492251,South Asia,South Asia,1.451,0.093,-1.045517027,1286.583862
Nepal,NPL,Male,1991,15.57463631,0.000988191,0.009304943,0.641572157,20.23068948,0.004945934,0.236025652,2.02E-05,0.059211366,122.0744174,0.263402509,South Asia,South Asia,1.451,0.093,-1.045517027,1286.583862
Nepal,NPL,Female,1992,16.57809345,0.00078526,0.012524744,0.465882733,19.21282138,0.013653831,0.267279137,9.33E-05,0.051711426,120.3952807,0.255627671,South Asia,South Asia,1.511,0.097,-1.07524072,1305.567871
Nepal,NPL,Male,1992,15.60742733,0.001118062,0.010273662,0.637420971,20.32390117,0.005329086,0.233299858,2.30E-05,0.061552167,122.163606,0.264418723,South Asia,South Asia,1.511,0.097,-1.07524072,1305.567871
Nepal,NPL,Female,1993,16.62473109,0.000911108,0.013600098,0.462261064,19.34746713,0.014561578,0.263727763,0.000107757,0.053512013,120.5623115,0.257689126,South Asia,South Asia,1.5725,0.101,-1.096511711,1321.113892
Nepal,NPL,Male,1993,15.64162468,0.001264558,0.011329442,0.633161484,20.41695509,0.005741946,0.230522947,2.63E-05,0.063974343,122.264112,0.265482522,South Asia,South Asia,1.5725,0.101,-1.096511711,1321.113892
Nepal,NPL,Female,1994,16.6717181,0.001056083,0.014764414,0.458546039,19.48287923,0.015527527,0.260114285,0.000124327,0.055359426,120.7290175,0.259701624,South Asia,South Asia,1.6355,0.105,-1.12779322,1393.040405
Nepal,NPL,Male,1994,15.67766075,0.00142888,0.012480013,0.628829514,20.50996974,0.006186283,0.227672516,3.00E-05,0.066439775,122.3709073,0.266500888,South Asia,South Asia,1.6355,0.105,-1.12779322,1393.040405
Nepal,NPL,Female,1995,16.71910113,0.001223012,0.016022924,0.454735739,19.62014093,0.01655585,0.256416229,0.000143347,0.05722359,120.8916911,0.261641728,South Asia,South Asia,1.7,0.109,-1.156912899,1404.828857
Nepal,NPL,Male,1995,15.71599,0.001612084,0.013727667,0.624404606,20.60330205,0.006663032,0.224759196,3.43E-05,0.068922521,122.4882408,0.267520025,South Asia,South Asia,1.7,0.109,-1.156912899,1404.828857
Nepal,NPL,Female,1996,16.76740235,0.00141599,0.0173892,0.450824762,19.75973149,0.017656229,0.252622538,0.000165222,0.059171968,121.0556379,0.263600929,South Asia,South Asia,1.7665,0.114,-1.175943425,1442.673828
Nepal,NPL,Male,1996,15.75706943,0.001818717,0.015088732,0.619844249,20.69824803,0.007179508,0.221766452,3.92E-05,0.071516815,122.6215712,0.268685509,South Asia,South Asia,1.7665,0.114,-1.175943425,1442.673828
Nepal,NPL,Female,1997,16.81667715,0.001638448,0.018864787,0.446817725,19.90182317,0.018833472,0.248732483,0.000190405,0.061175005,121.222347,0.265561729,South Asia,South Asia,1.8345,0.119,-1.191225105,1478.261597
Nepal,NPL,Male,1997,15.80124991,0.002050264,0.01656574,0.615166618,20.79509219,0.007737706,0.218691205,4.49E-05,0.074234452,122.7716241,0.270020199,South Asia,South Asia,1.8345,0.119,-1.191225105,1478.261597
Nepal,NPL,Female,1998,16.86699533,0.001894565,0.02045928,0.442724395,20.04591893,0.020090199,0.244757289,0.000219325,0.063229136,121.3973859,0.26752222,South Asia,South Asia,1.9045,0.124,-1.206643955,1486.58374
Nepal,NPL,Male,1998,15.84898517,0.002310912,0.018168453,0.61035696,20.89397631,0.008339613,0.215538718,5.13E-05,0.077066558,122.9383668,0.271484428,South Asia,South Asia,1.9045,0.124,-1.206643955,1486.58374
Nepal,NPL,Female,1999,16.9182775,0.002189047,0.022179458,0.438533802,20.19134099,0.021427685,0.240708814,0.000252408,0.065322657,121.5772356,0.269505414,South Asia,South Asia,1.976,0.129,-1.214969819,1516.968994
Nepal,NPL,Male,1999,15.90014614,0.002600565,0.019897961,0.60541073,20.99373469,0.00898767,0.212302092,5.87E-05,0.079957493,123.126554,0.273089397,South Asia,South Asia,1.976,0.129,-1.214969819,1516.968994
Nepal,NPL,Female,2000,16.97012041,0.002525332,0.024026017,0.434251695,20.33778145,0.022844923,0.236607033,0.000290068,0.067429299,121.7607547,0.271537123,South Asia,South Asia,2.049,0.134,-1.218701557,1576.692749
Nepal,NPL,Male,2000,15.95422286,0.002922244,0.021760358,0.600331948,21.09386457,0.009683816,0.208995201,6.72E-05,0.08288299,123.3343386,0.274828355,South Asia,South Asia,2.049,0.134,-1.218701557,1576.692749
Nepal,NPL,Female,2001,17.02194913,0.002906512,0.025999591,0.429908251,20.48303596,0.024330167,0.232485478,0.000332492,0.069549874,121.9509384,0.273520863,South Asia,South Asia,2.124,0.1376,-1.232227538,1619.473755
Nepal,NPL,Male,2001,16.01074899,0.003277781,0.023746683,0.595154622,21.19278553,0.010421617,0.205656758,7.68E-05,0.085818425,123.5565269,0.276625653,South Asia,South Asia,2.124,0.1376,-1.232227538,1619.473755
Nepal,NPL,Female,2002,17.07362915,0.003337598,0.02810834,0.425498828,20.62699599,0.025888726,0.228337186,0.000380429,0.071623788,122.148254,0.275487494,South Asia,South Asia,2.2005,0.1412,-1.23956776,1591.301392
Nepal,NPL,Male,2002,16.06987249,0.003669281,0.025857908,0.589870283,21.28987171,0.011202917,0.202295955,8.77E-05,0.088699003,123.7964336,0.278482351,South Asia,South Asia,2.2005,0.1412,-1.23956776,1591.301392
Nepal,NPL,Female,2003,17.12453572,0.003822965,0.030355893,0.421061415,20.76874026,0.027519059,0.22416928,0.000434228,0.073673784,122.3527342,0.277417886,South Asia,South Asia,2.2785,0.1448,-1.249195579,1625.572998
Nepal,NPL,Male,2003,16.13059584,0.004098612,0.028097549,0.584535979,21.38464591,0.012029504,0.198909401,0.000100011,0.091518993,124.0525562,0.280341517,South Asia,South Asia,2.2785,0.1448,-1.249195579,1625.572998
Nepal,NPL,Female,2004,17.17521432,0.00436934,0.032749978,0.416608927,20.90779233,0.029218712,0.220007237,0.000494537,0.075704953,122.5616005,0.279282979,South Asia,South Asia,2.359,0.1484,-1.272256052,1674.626709
Nepal,NPL,Male,2004,16.19344289,0.004568294,0.03046087,0.579140201,21.47630965,0.012900357,0.19551429,0.00011407,0.094267376,124.3187597,0.28214624,South Asia,South Asia,2.359,0.1484,-1.272256052,1674.626709
Nepal,NPL,Female,2005,17.22495066,0.004978826,0.035296308,0.412157584,21.04472974,0.030994208,0.215858616,0.000562134,0.077665796,122.7705974,0.281142245,South Asia,South Asia,2.4415,0.152,-1.286139483,1707.529175
Nepal,NPL,Male,2005,16.25735146,0.005081786,0.032948054,0.573712644,21.56549172,0.013817678,0.192125272,0.000130016,0.096864109,124.5957897,0.283914391,South Asia,South Asia,2.4415,0.152,-1.286139483,1707.529175
